Nome Escola,IDHM
CRUZ VERMELHA BRASILEIRA FILIAL DO EST SP CENTRO FORM DA,0.8022272727272728
ESCOLA DE PROTESE DA FUND DES CIENT TEC ODONTOLOGIA,0.846625
GALVAO FREI ESCOLA DE CURSOS TECNICOS,0.7916428571428572
ESCOLA TECNICA A C CAMARGO CANCER CENTER,0.8025833333333333
PASSARO DE FOGO ESCOLA DE DANCAS,0.7622432432432432
INSTITUTO MONITOR LTDA,0.7932222222222223
CIEJA MARLUCIA GONCALVES DE ABREU PROFESSORA,0.6959318181818182
METROPOLITANO CENTRO EDUCACIONAL,0.884
EBRAE - ESCOLA BRASILEIRA DE ENSINO A DISTANCIA,0.9293750000000001
FRUTUOSO VIANA CONSERVATORIO MUSICAL,0.7644782608695652
ABRA ACADEMIA BRASILEIRA DE ARTE,0.9336666666666668
EAD ESCOLA DE ARTE DRAMATICA DA USP,0.846625
INCENNA ESCOLA DE TEATRO E TELEVISAO,0.8719285714285715
BRASILEIRO DE ACUPUNTURA E TERAPIAS TRADICIONAIS COLEGIO CBA,0.8025833333333333
INTESP INSTITUTO EDUCACIONAL SAO PAULO,0.7865333333333333N
JAQUELINE TAVARES STUDIO DE BALLET,0.7838
ALEXANDRA COLEGIO,0.7586224489795919
IMPACTA COLEGIO DE TECNOLOGIA DA INFORMACAO,0.6977058823529412
PANAMERICANA DE ARTE,0.9056666666666667
CEMAH,0.7916428571428572
24 DE MARCO COLEGIO UNIDADE II,0.83005
SAO BERNARDO ESCOLA DE ENFERMAGEM,0.8719285714285715
BUTANTA ESCOLA TECNICA DE PROTESE,0.846625
SANTA MARIA ESCOLA TECNICA,0.82375
NUCLEO DE RECREACAO EDUCACIONAL A CRIANCA,0.6687931034482758
CENTRO SOCIAL NOSSA SENHORA DA PENHA - CENHA,0.7838
CEJAM ESCOLA,0.7865333333333333N
INSTITUTO DE TERAPIA INTEGRADA E ORIENTAL,0.8719285714285715
TABLEAU COLEGIO UNIDADE SAO PAULO,0.7622432432432432
EDUTEC DATA BRASIL EDUCACAO PROFISSIONAL,0.8025833333333333
CR P CONV ARTE E CRIANCA,0.697060606060606
CEU EMEI MILTON SANTOS PROF,0.6845731707317073
EMEI FRANCISCO ADAUTO RODRIGUES,0.6355454545454545
EMEI MAURO BAPTISTA PE,0.7473157894736842
CEI DIRET CELSO DANIEL PROF,0.7313061224489796
CEI DIRET MARIELCIA FLORENCIO DE MORAIS PROFA,0.659
CEI DIRET TITO DE ALENCAR LIMA FREI,0.659
CEI DIRET 13 DE MAIO,0.7865333333333333N
CEI DIRET ALICE APARECIDA DE SOUZA PROFA,0.659
CEI DIRET PINHEIROS,0.9245555555555556
CCI CIPS CAMARA MUNICIPAL DE SAO PAULO,0.7865333333333333N
CR P CONV ACONCHEGO,0.7865333333333333N
VILA MONTEIRO LOBATO ESCOLA,0.8022272727272728
CR P CONV BRAS MOOCA I,0.8404444444444444
ENSINO COLEGIO,0.7644782608695652
SAO BENTO DE ENSINO INSTITUTO,0.6757011494252874
COLEGIO ANGLO LEONARDO DA VINCI,0.7814411764705882
CANDELARIA INSTITUTO EDUCACIONAL,0.7743658536585366
CR P CONV ELZA NEGRO,0.6824848484848485
CR P CONV QUINTAL DA CRIANCA,0.7395
GRUPO DE ESTUDO DE EDUCACAO A DISTANCIA,0.6977058823529412
PANIFICACAO E CONFEITARIA INSTITUTO DE DESENVOLVIMENTO DE,0.7865333333333333N
MONFORTE COLEGIO,0.6652340425531914
ARARA AZUL COLEGIO,0.6687931034482758
PIEMONTE COLEGIO,0.83005
ESC PART COLEGIO EDUCANORTE,0.7834210526315789
CEI INDIR ANIS AIDAR DR,0.7061666666666667
ESC PART SANTA VIRGINIA,0.7838
ESC PART AKITA KIDS ACADEMY,0.8719285714285715
ESCOLA PEQUENO APRENDIZ,0.8719285714285715
FADELITO VILA MARIANA EDUCACAO INFANTIL LTDA,0.8719285714285715
ESC PART LUGAR DE CRIANCA,0.8977
PICCNELI INSTITUTO EDUCACIONAL,0.7259758064516129
ESCOLA DE EDUCACAO INFANTIL TURMA DA BAGUNCA S C LTDA,0.77928125
ESC PART TANGRAM,0.7202738095238095
ESC PART PARQUE DA ALEGRIA,0.7202738095238095
CANGURU SAPECA ESCOLA DE EDUCACAO INFANTIL,0.7738823529411765
MINUTOS DE SABEDORIA COLEGIO,0.7259758064516129
ESC PART TURMA DO MICKEY,0.7259758064516129
SEQUENCIAL ESCOLA TECNICA,0.6845731707317073
DRICA ROSCHEL COLEGIO,0.65409375
CR P CONV MAE ACHIROPITA,0.7865333333333333N
CR P CONV PRISCILLA TELLES SIQUEIRA BALOTTA DE OLIVEIRA VIII,0.6687931034482758
APRENDENDO A APRENDER COLEGIO,0.9245555555555556
CENTRO ATEND SOCIOEDUC ADOLESCENTE VILA LEOPOLDINA CI,0.7177777777777777
CR P CONV PROJETO DE VIDA,0.6355454545454545
ESCOLA NINAS E NINOS,0.7521153846153846
UNIFAES UNID DE FORMACAO APERF E ESPEC EM SAUDE E ESTETICA,0.7916428571428572
CR P CONV GARRA FEMININA,0.6355454545454545
CEU EMEF AGUA AZUL,0.659
CEU EMEI IRENE MANKE MARQUES PROFA,0.659
CEU CEI AGUA AZUL,0.659
CENTRO ATEND SOCIO-EDUC ADOLESC-RIO TOCANTINS - UIP-11,0.7932222222222223
SANTA HELENA CENTRO EDUCACIONAL,0.6652340425531914
ARTHUR GUIMARAES CL HOSP PAV FERNANDINHO STA CASA,0.8593
ARTHUR GUIMARAES CL HOSP PAV COND PENTEADO STA CASA,0.8593
PREMIERE COLEGIO,0.7521153846153846
CR P CONV DAMARIS CASTILHO II,0.7313061224489796
CEI INDIR CARRAO I,0.7838
CEI INDIR ESPACO DA COMUNIDADE I,0.6652340425531914
CEI INDIR MARIA ARMINDA NOGUEIRA IRMA,0.7932222222222223
ATOS COLEGIO,0.7838
CEI INDIR TATUAPE,0.7838
BRASILEIRO DE INSTRUMENTACAO CIRURGICA COLEGIO,0.8719285714285715
ESC PART A TURMA DA TIA NA BERCARIO E RECREACAO I E,0.8977
CR P CONV SAO VICENTE PALLOTTI,0.7586224489795919
CR P CONV MEU LARZINHO,0.7838
FAZENDINHA EDUCACAO INFANTIL - VALENTINI EDUCACIONAL LTDA,0.8977
ESC PART EDUCANDARIO MODELO E E I,0.8977
MUKAI COLEGIO,0.7070833333333333
MAGNU S ESCOLA DE EDUCACAO INFANTIL,0.6898333333333333
E TEC ESCOLA MUNICIPAL DE ED PROF E SAUDE PUBLICA PROF MAKIGUTI,0.659
CENTRAL CRECHE PRE ESCOLA COSEAS USP,0.846625
OESTE CRECHE PRE ESCOLA - COSEAS USP,0.846625
CENTRO ATEND SOCIOED ADOLESC FEMININO BOM RETIRO CASA FEMININO BOM RETIRO CI,0.6977058823529412
CENTRO DE ATEND SOCIOEDUC ADOLESC BELA VISTA CI,0.7855555555555556
CR P CONV PLENO VIVER II,0.6355454545454545
CR P CONV PINGO DE ORVALHO,0.697060606060606
ARTE SAO PAULO ESCOLA,0.8719285714285715
GREEN BOOK SCHOOL ENSINO FUNDAMENTAL E MEDIO,0.8113181818181818
CEI INDIR ERIK GUNNAR ERIKSSON,0.7622432432432432
ESC PART AMOR PERFEITO,0.8977
ESC PART APOIO E CONVIVIO,0.7177777777777777
CR P CONV VISAO EDUCATIVA,0.6687931034482758
CEI INDIR CANTINHO DO BRYAN,0.9293750000000001
ESC PART GILEADE,0.7406666666666667
CEI INDIR SANTA ROSA III,0.7162258064516129
CR P CONV TIO DIDI,0.7070833333333333
MUNDO COLORIDO ESCOLA DE EDUC INFANTIL,0.7406666666666667
COLEGIO PALAVRA VIVA UNIDADE II,0.7916428571428572
CEI INDIR NOSSA SENHORA DO DIVINO PRANTO,0.659
CR P CONV JERICO,0.7996666666666666
CR P CONV TATU BOLINHA,0.6355454545454545
CEU EMEF LAJEADO,0.6457368421052632
KINDER KAMPUS,0.7473157894736842
NOVE DE JULHO COLEGIO UNIDADE II,0.7996666666666666
PRA GENTE PEQUENA ESCOLA E JULIA PERRONI ESCOLA,0.7865333333333333N
CR P CONV JOSEFA JULIA,0.7586224489795919
INSTITUTO DE ENSINO PEQUENO URSO,0.7177777777777777
MY SCHOOL EDUCACAO INFANTIL LTDA - ME,0.8977
CR P CONV SONHO MAGICO,0.6652340425531914
SEQUENCIAL ESCOLA TECNICA,0.6652340425531914
SAO LUIS COLEGIO UNIDADE II,0.8719285714285715
CR P CONV MVV DE GUAIANASES,0.6457368421052632
CENTRO DE ATEND SOCIOEDUC AO ADOLESC NOVA VIDA CI,0.7743658536585366
CENTRO DE ATEND SOCIOEDUC AO ADOLESC PAULISTA CI,0.7743658536585366
CENTRO DE EDUCACAO PROFISSIONAL UNID II,0.6977058823529412
CENTRO DE EDUCACAO PROFISSIONAL UNID III,0.6977058823529412
CENTRO DE EDUCACAO PROFISSIONAL UNID IV,0.6977058823529412
CR P CONV LAJEADO,0.6457368421052632
CR P CONV IPIRANGA,0.7521153846153846
EMPYRIUS COLEGIO,0.7916428571428572
ACADEMIA INTERNACIONAL DE CINEMA,0.8593
CRUZEIRO DO SUL COLEGIO,0.8025833333333333
OBJETIVO COLEGIO INTEGRADO,0.7865333333333333N
CR P CONV VINICIUS DE MORAES,0.65409375
CR P CONV RECANTO FELIZ,0.6355454545454545
EMEF MURURES,0.6355454545454545
COLEGIO NOVE DE JULHO UND IV,0.8025833333333333
NOVE DE JULHO COLEGIO UNIDADE III,0.8737777777777778
CENTRO DE ATEND SOCIOEDUC AO ADOLESC NOVA VIDA CI,0.7743658536585366
CENTRO DE ATEND SOCIOEDUC AO ADOLESC PAULISTA CI,0.7743658536585366
CENTRO DE ATEND SOCIOEDUC AO ADOLESC BELA VISTA CI,0.7855555555555556
CENTRO DE ATEND SOCIOEDUC AO ADOLESC VILA GUILHERME CI,0.7855555555555556
ESC PART BERCARIO ANJO DA GUARDA,0.7521153846153846
CEI INDIR ELITE,0.659
EMEF JURANDI GOMES DE ARAUJO PROF,0.6652340425531914
EMEF GILBERTO DUPAS PROF,0.7406666666666667
ESC PART RECANTO DOS PERALTAS E E I,0.8404444444444444
ESC PART AIDA VISCONDE BASTOS,0.7838
EDUKANDARIUM MONDINI COLEGIO,0.7838
PAULO NATHANAEL CENTRO EDUCACIONAL,0.7743658536585366
DOM BOSCO COLEGIO UNIDADE IV,0.7834210526315789
ESC PART INSTITUICAO EDUCACIONAL RECREACAO INFANTIL MONDRIAN,0.7177777777777777
CR P CONV PROFESSOR TEIXEIRA,0.7070833333333333
CR P CONV ACONCHEGO II,0.7865333333333333N
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE OURO PRETO CI,0.7743658536585366
EMEF JARDIM PAULO VI,0.7162258064516129
EMEF VILA MUNCK,0.846625
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE OURO PRETO CI,0.7743658536585366
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE SAO PAULO CI,0.7855555555555556
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTESAO PAULO CI,0.7855555555555556
TAKASHI MORITA ETEC,0.8737777777777778
CR P CONV RAFA GIRE,0.659
NOVA CIENCIA ESCOLA,0.8719285714285715
AUBRICK ESCOLA BILINGUE MULTICULTURAL,0.8113181818181818
CR P CONV JARDIM DA ALEGRIA,0.6940000000000001
DELL ARINGA COLEGIO DE ED INFANTIL E ENSINO FUNDAMENTAL,0.82375
MDB SANTA MARIA,0.7406666666666667
CR P CONV SER FELIZ III,0.6687931034482758
CEL JTO A EE ANHANGUERA,0.884
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE TOPAZIO CI,0.7932222222222223
CENTRO DE ATEND SOCIOEDUC AO ADOLESC JOAO DO PULO CI,0.7743658536585366
CENTRO DE ATEND SOCIOEDUC AO ADOLESC JOAO DO PULO CI,0.7743658536585366
CR P CONV ALPS LAJEADO II,0.6457368421052632
ESC PART TIA NEVE E E I,0.6355454545454545
CR P CONV UNIVERSO DA CRIANCA III,0.7070833333333333
CR P CONV CANTINHO DA PAZ I,0.7202738095238095
CEI INDIR SANTO AMARO,0.8737777777777778
CR P CONV CAMINHAR E CRESCER,0.6457368421052632
CR P CONV THEREZINHA HELENA,0.7313061224489796
CEI INDIR MARTA TERESINHA GODINHO,0.6940000000000001
CENTRO DE ATEND SOCIOEDUC AO ADOLESC ONIX CI,0.7855555555555556
CENTRO DE ATEND SOCIOEDUC AO ADOLESC BELEM CI,0.7855555555555556
ESC PART GUAIAUNA COLEGIO,0.75255
CASTELINHO DO BARULHO EERI,0.75255
CR P CONV DAMARIS CASTILHO III,0.6934166666666667
CR P CONV RECANTO FELIZ,0.7070833333333333
ETEC DE HELIOPOLIS,0.7521153846153846
CR P CONV CONSTRUINDO O SABER,0.6652340425531914
CR P CONV NOVO AMANHECER,0.697060606060606
CEI INDIR JOSE NELSON DE OLIVEIRA E FREITAS,0.7865333333333333N
CR P CONV VIGILANTES DO FUTURO,0.7313061224489796
CR P CONV ESTRELINHA FELIZ,0.7313061224489796
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE UI 8,0.7932222222222223
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE UI 8,0.7932222222222223
AFAM COLEGIO UNIDADE SAO MIGUEL,0.6934166666666667
CEI INDIR JOSE LOURENCO DE LIMA,0.7070833333333333
CR P CONV PEDRO XAVIER,0.659
CR P CONV ANJO RAFAELA,0.6457368421052632
JARAGUA ESCOLA TECNICA ESTADUAL,0.6877894736842105
CR P CONV ESPACO KAIROS X,0.659
CR P CONV VO NICE III,0.659
CEPAM ETEC,0.846625
PARQUE BELEM ETEC,0.7838
COLEGIO SINTONIA,0.7586224489795919
ESC PART HELENA LUBIENSKA,0.8719285714285715
CR P CONV DONA BARATINHA,0.6355454545454545
CR P CONV PRISCILLA TELLES SIQUEIRA BALOTTA DE OLIVEIRA IX,0.659
TREMEMBE COLEGIO,0.7186301369863014
CR P CONV CRI-ACAO II - ILHA BELA,0.6890508474576271
BRASILEIRO ISLAMICO COLEGIO,0.7061666666666667
AUGUSTO RAMOS COLEGIO,0.7738823529411765
TRILHA ENSINO FUNDAMENTAL I,0.7916428571428572
MARIA MARIA ESCOLA,0.8719285714285715
NOVA ESTRELA ESCOLA,0.7381052631578948
ESC PART TEDDYHAUS,0.8737777777777778
CR P CONV ARTE DE BRINCAR,0.659
CR P CONV ENCANTADO,0.6457368421052632
CORACAO DE OURO,0.8025833333333333
CR P CONV SOL RADIANTE,0.659
ESC PART NOSSO MUNDO,0.8022272727272728
ESC PART VER CRESCER,0.8719285714285715
ESTELA MARIS RECANTAO ENCANTADO COLEGIO,0.8016
SHEKINAH ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,0.7521153846153846
CR P CONV NOVO FLORESCER,0.659
CR P CONV SELMO MARTINS DOS SANTOS,0.659
CR P CONV SEMEANDO O BEM II,0.6457368421052632
CR P CONV ROSEIRA II,0.6457368421052632
BRIGHT KIDS EDUCACAO BILINGUE,0.9293750000000001
CEI INDIR MARIA ANTONIETA DE CASTRO,0.7865333333333333N
ST FRANCIS COLLEGE,0.9245555555555556
WISH EDUCATION COM CARGA HORARIA ESTENDIDA EM LINGUA ADICIONAL,0.7838
FIAP TECH SCHOOL,0.8016
ESC PART PIRILAMPO NUCLEO DE RECREACAO INF,0.8016
ESTACAO FUNDAMENTAL COLEGIO,0.8719285714285715
DEFICIENCIA MULTIPLA E SURDOCEGUEIRA ESCOLA ESPECIALIZADA EM,0.7521153846153846
CR P CONV ALPS TIRADENTES,0.659
CR P CONV ENCANTADO II,0.6457368421052632
ESC PART PEQUENO GENIO II RECREACAO INFANTIL,0.83005
MANDAQUI ETEC,0.7916428571428572
ADVENTISTA DA LAPA COLEGIO,0.884
AMAZING SCHOOL,0.846625
PAULINO E PAULINO COLEGIO,0.7865333333333333N
FACES EDUCACAO BILINGUE,0.9056666666666667
COLEGIO SOUZA E ALMEIDA,0.846625
JEAN JACQUES ROUSSEAU COLEGIO,0.734
PENITENCIARIA FEMININA DE SANT ANA,0.7916428571428572
CR P CONV LUCIA HELENA PRADO BARRETO,0.6457368421052632
CEU AT COMPL HELIOPOLIS - ARLETE PERSOLI PROFA,0.7521153846153846
CEU AT COMPL LAJEADO,0.6457368421052632
CEU AT COMPL AGUA AZUL - PAULO RENATO COSTA SOUZA PROF,0.659
CEU AT COMPL VILA ATLANTICA - JOAO SOARES FILHO PROF,0.6877894736842105
CEU AT COMPL VILA CURUCA - IRENE RAMALHO,0.6652340425531914
CEU AT COMPL JAMBEIRO - JOSE GUILHERME GIANETTI,0.6355454545454545
ESC PART ESTACAO DO PENSAR,0.75255
COLEGIO VISCONDE DE PORTO SEGURO - CAMPUS VILA ANDRADE,0.7473157894736842
OBJETIVO CENTRO INTERESCOLAR UNIDADE IPIRANGA,0.7521153846153846
ESC PART T L ALVES,0.7070833333333333
14 BIS COLEGIO,0.884
SINDICATO DOS METALURGICOS DE SAO PAULO CEP,0.8025833333333333
COLEGIO VIVER E APRENDER,0.7521153846153846
CR P CONV SONIA MARIA DOS ANJOS MARTINELLI,0.75255
CENE COLEGIO,0.7521153846153846
EBENEZER COLEGIO,0.8022272727272728
CENTRO DE DETENCAO PROVISORIA II PINHEIROS,0.7177777777777777
CENTRO DE DETENCAO PROVISORIA I BELEM,0.7855555555555556
ESC PART ARTE E MAGIA II,0.8719285714285715
CEL JTO A EE JOSE MARQUES DA CRUZ PROF,0.75255
INSTITUTO BRASILEIRO DE EDUCACAO PROFISSIONAL ESTADO DE SP,0.8022272727272728
GARA SCHOOL,0.8977
CR P CONV CAMINHANDO PARA O FUTURO II,0.7768928571428572
ESC PART MONICA S SCHOOL,0.8737777777777778
NATHALIA BORALLI CEAACA,0.7916428571428572
ESC PART EVOLUCAO UNIDADE II,0.8593
LITTLE PEOPLE SCHOOL,0.6845731707317073
ESC PART ARCO IRIS,0.8016
CR P CONV PRIMEIROS PASSOS,0.7062075471698114
CAMINHO ILUMINADO ESCOLA DE EDUCACAO INFANTIL,0.7381052631578948
PATRICIO COLEGIO,0.678825
ROBERTO KONISHI COLEGIO,0.7814411764705882
CENTRO DE DET PROVISORIA PAULO GILBERTO DE ARAUJO,0.7855555555555556
CR P CONV BALAO DE BOLINHAS,0.7313061224489796
MINHA ESCOLA,0.7313061224489796
CR P CONV VOVO AUGUSTA I CEI,0.6457368421052632
CR P CONV VOVO AUGUSTA II,0.6457368421052632
ESC PART GREEN KIDS SCHOOL I E,0.7177777777777777
ESC PART O PEQUENO GALILEU,0.734
CR P CONV ALPS LAJEADO,0.6457368421052632
IREI COLEGIO,0.7406666666666667
TALMUD TORA HAMAOR COLEGIO,0.7996666666666666
ESC PART INFAN GARDENO E I,0.7838
RAIO DE SOL ESCOLA DE EDUCACAO INFANTIL,0.6687931034482758
CR P CONV GIGI TOMAZELLI WIAZOWSKI,0.82375
RED HOUSE INTERNATIONAL SCHOOL,0.8593
CR P CONV ALECRIM DOURADO,0.75255
JACAREZINHO ESCOLA DE EDUCACAO INFANTIL,0.8404444444444444
CR P CONV VILA GUILHERME,0.75025
ARCO IRIS BERCARIO E EDUCACAO INFANTIL,0.75255
EMEI ISOLINA LEONEL FERREIRA PROFA,0.7521153846153846
EMEF ABRAO HUCK DR,0.7586224489795919
CR P CONV ANJO RAFAELA II,0.659
CR P CONV ESPACO KAIROS,0.6457368421052632
ESC PART LAR ANJO GABRIEL,0.7916428571428572
CR P CONV MONTE CARMELO II,0.7070833333333333
FOFINHO BERCARIO E ESCOLA,0.8025833333333333
CR P CONV SEMENTINHAS DE ESPERANCA,0.7070833333333333
COMBATE ESC TEC DE FORM DE BOMBEIROS E SEGU DO TRABALHO,0.7395
BEACON SCHOOL,0.7177777777777777
CR P CONV PROFESSOR SIDNEY,0.7070833333333333
ESC PART MADU KIDS E E I,0.8737777777777778
NOSSA SENHORA DO ROSARIO UNIDADE II COLEGIO,0.8022272727272728
NEGREIROS COLEGIO,0.6652340425531914
EDUCANDARIO SAINT MARTIN UNIDADE I,0.71225
SECRETARIA DA FAZENDA CENTRO DE CONVIVENCIA INFANTIL,0.7932222222222223
CIRANDA ENCANTADA ESC DE EDUC INFANTIL E ENS FUNDAMENTAL,0.8719285714285715
CR P CONV JULIA NORBERTO,0.7406666666666667
CR P CONV FRANCISCO YOSHIO,0.7070833333333333
CR P CONV ALEGRIA E SABEDORIA II,0.659
PARAMETROS COLEGIO,0.8737777777777778
ESCOLA TECNICA DE EDUCACAO EM SAUDE DO HOSPITAL ALEMAO OSWALDO CRUZ,0.7865333333333333N
CANDIDA RITA DA SILVA PAULO,0.6457368421052632
JULIA MOTA ESCOLA DE EDUCACAO INFANTIL,0.7259758064516129
CR P CONV CANTINHO DE LUZ,0.6652340425531914
CR P CONV CRE-SER,0.7521153846153846
APRENDIZ DO SABER ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL,0.8016
RHEMA ESCOLA TECNICA,0.8737777777777778
ITATIAIA COLEGIO,0.8113181818181818
CR P CONV SONHO MAGICO II,0.6652340425531914
TIA NINA RECREACAO INFANTIL,0.7259758064516129
THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA,0.8737777777777778
LETRA E ARTE EDUCACAO INFANTIL,0.7622432432432432
EBRAMEC ESCOLA BRASILEIRA DE MEDICINA CHINESA,0.7932222222222223
INSTITUCIONAL EDUCACIONAL SILVEIRA ARAUJO,0.82375
CRESCENTE CENTRO DE RECREACAO E EDUCACAO INFANTIL,0.7473157894736842
CEL JTO A EE ROOSEVELT PRESIDENTE,0.8025833333333333
KIDSHEAVEN INSTITUTO DE EDUCACAO INFANTIL,0.7916428571428572
INSTITUTO BRASILEIRO DE DESIGN DE INTERIORES IBDI,0.7932222222222223
CENTRO DE DETENCAO PROVISORIA III PINHEIROS,0.7177777777777777
NOVA VISAO COLEGIO,0.7738823529411765
CR P CONV PEDRO APOSTOLO,0.7186301369863014
CR P CONV LEONARDA SOARES ALVES,0.7521153846153846
HOSPITAL ANTONIO PRUDENTE CL HOSPITALAR,0.8025833333333333
HOSPITAL ANTONIO PRUDENTE CL HOSPITALAR,0.8025833333333333
CENTRO DE ATEND SOCIOEDC AO ADOLESCENTE RIO TAMISA CI 36,0.7932222222222223
CENTRO DE ATEND SOCIOEDC AO ADOLESCENTE RIO TAMISA CI 36,0.7932222222222223
CENTRO DE ATEND SOCIO-EDUC AO ADOLESCENTE ITAPARICA - UIP-6,0.7932222222222223
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE RIO PARANA CI,0.7932222222222223
CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE JUQUIA CASA JUQUIA CI,0.7932222222222223
CENTRO ATEND SOCIO-EDUC ADOLESCENTE-ENCOSTA NORTE-CI,0.6652340425531914
CENTRO ATEND SOCIO-EDUC ADOLESC - ENCOSTA NORTE-CI,0.6652340425531914
GENTE FELIZ ESCOLA,0.7177777777777777
CR P CONV IRINEU,0.7473157894736842
CR P CONV PROJETO RAIZES,0.7768928571428572
ESC PART BERCARIO CASULO,0.7622432432432432
ACONCHEGO BABY CARE,0.7521153846153846
ESC PART ESCOLA EVOLUCAO - UNIDADE III,0.8593
CR P CONV CRESCENDO E APRENDENDO,0.6877894736842105
ESC PART MEU CASTELINHO UNIDADE III,0.9119565217391304
UNIVERSIDADE CRUZEIRO DO SUL ESCOLA DE EDUCACAO PROFISSIONAL,0.9245555555555556
ESCOLA ARCANJO,0.8113181818181818
ESC PART PHANTASIALAND CRECHE ED INFANTIL,0.8737777777777778
CENTRO UNIVERSITARIO SANT ANNA EEP,0.7916428571428572
CENTRO UNIVERSITARIO SANT ANNA EEP,0.7916428571428572
ESC PART BERCARIO E EDUCACAO INFANTIL ACTOS,0.7521153846153846
FACULDADE DE INFORMATICA E ADMINISTRACAO PAULISTA FIAP EEP,0.8016
FACULDADE DRUMMOND ESCOLA DE EDUCACAO PROFISSIONAL,0.7838
UNIVERSIDADE CIDADE DE SAO PAULO UNICID EEP,0.7838
UNIVERSIDADE CRUZEIRO DO SUL EEP,0.6934166666666667
UNIVERSIDADE CRUZEIRO DO SUL ESCOLA DE EDUCACAO PROFISSIONAL,0.8025833333333333
FACULDADE FLAMINGO ESCOLA DE EDUCACAO PROFISSIONAL,0.884
INSTITUTO SUMARE DE EDUCACAO SUPERIOR ISES EEP,0.9245555555555556
UNIVERSIDADE NOVE DE JULHO CAMPUS VILA PRUDENTE EEP,0.7622432432432432
UNIVERSIDADE NOVE DE JULHO CAMPUS VILA MARIA EEP,0.7743658536585366
UNIVERSIDADE NOVE DE JULHO CAMPUS VERGUEIRO EEP,0.8025833333333333
FACULDADE DRUMMOND UNIDADE ALVORADA EEP,0.75255
UNIVERSIDADE NOVE DE JULHO CAMPUS SEDE EEP,0.7996666666666666
PRONATEC - SANTO AMARO,0.8737777777777778
ETAPA III COLEGIO,0.8719285714285715
GLOBAL COLEGIO UNIDADE II,0.8977
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.7865333333333333N
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.8025833333333333
ASSOCIACAO DE CULTURA E ENSINO,0.8719285714285715
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.8719285714285715
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.8737777777777778
CENTRO UNIVERSITARIO ITALO BRASILEIRO,0.8737777777777778
INSTITUTO SUMARE DE EDUCACAO SUPERIOR,0.8737777777777778
UNIVERSIDADE ANHEMBI MORUMBI CAMPUS PAULISTA 2,0.7865333333333333N
UNIVERSIDADE ANHEMBI MORUMBI CAMPUS PAULISTA,0.7865333333333333N
UNIVERSIDADE ANHEMBI MORUMBI CAMPUS CENTRO,0.8404444444444444
CR P CONV JOSE JOAQUIM DE SANTANA,0.6877894736842105
CR P CONV PRINCIPE ENCANTADO,0.6355454545454545
ESC PART EDUCANDARIO MODELO I E,0.8977
CASA DO SOL INSTITUTO,0.8113181818181818
CR P CONV SEMEANDO ALEGRIA,0.75255
CR P CONV ANALIA FRANCO,0.6678125
CR P CONV GAMALIEL,0.6355454545454545
CR P CONV GRAO DE GENTE II,0.6977058823529412
VEGEL CENTRO TECNICO,0.7395
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE RIO NILO CI,0.7932222222222223
FACULDADE DAS AMERICAS,0.9056666666666667
CR P CONV MONTE CARMELO III,0.7313061224489796
MAPLE BEAR MOOCA,0.7622432432432432
CEI INDIR CONJUNTO HABITACIONAL SAO MIGUEL,0.6652340425531914
CR P CONV NOSSA TURMA,0.7177777777777777
CR P CONV VINTE E SEIS DE JULHO,0.7406666666666667
CR P CONV EDUCAR BRINCANDO,0.6678125
CR P CONV MANOEL DE BARROS,0.7177777777777777
UNIVERSIDADE PAULISTA UNIP CAMPUS CHACARA SANTO ANTONIO,0.8737777777777778
UNIVERSIDADE PAULISTA UNIP CAMPUS PAULISTA,0.7865333333333333N
UNIVERSIDADE PAULISTA UNIP CAMPUS NORTE,0.75025
UNIVERSIDADE PAULISTA UNIP CAMPUS PINHEIROS,0.9245555555555556
SILVIO GONZALEZ COLEGIO,0.7406666666666667
MORUMBI ESCOLA UNIDADE MOEMA,0.9336666666666668
CR P CONV LIRIO DA PAZ,0.8022272727272728
ESC PART CHARANGUINHA E E I,0.7070833333333333
SANTA MONICA COLEGIO,0.7411960784313726
ESC PART RODA VIVA E E I,0.7177777777777777
CCA CONOSCO - GRAJAU I,0.7932222222222223
CCA UNIDADE NOVE DE JULHO,0.9293750000000001
CCA CENTRO DA JUVENTUDE,0.65409375
